ky	kz	wcc_0	wcc_1
0.9500000000000001	1.0	-1.2490009027033018e-16	3.5507621148900295e-17
0.9750000000000001	0.0	-1.7482760031328744e-17	1.7347234759768004e-16
0.9750000000000001	0.025	5.034763838479549e-18	-5.55111512312578e-17
0.9750000000000001	0.05	1.7997689520814094e-17	3.3610267347050625e-17
0.9750000000000001	0.07500000000000001	-0.0	1.2034644114589099e-17
0.9750000000000001	0.1	-8.881784197001252e-16	9.436895709313833e-16
0.9750000000000001	0.125	-0.0	7.82861731170315e-17
0.9750000000000001	0.15000000000000002	-1.467603165730689e-16	-1.110223024625158e-16
0.9750000000000001	0.17500000000000002	-6.245004513516508e-17	2.220446049250312e-16
0.9750000000000001	0.2	6.453171330633722e-16	-6.661338147750945e-16
0.9750000000000001	0.225	-5.406103082555844e-17	-1.1102230246251573e-16
0.9750000000000001	0.25	-5.296666425770592e-17	1.110223024625156e-16
0.9750000000000001	0.275	1.490777987167566e-17	2.7755575615628926e-17
0.9750000000000001	0.30000000000000004	1.387778780781451e-17	-3.252606517456519e-18
0.9750000000000001	0.325	-5.111335616911342e-17	-1.0408340855860819e-16
0.9750000000000001	0.35000000000000003	6.661338147750932e-16	-5.828670879282064e-16
0.9750000000000001	0.375	-1.110223024625155e-16	-2.5831116759467125e-17
0.9750000000000001	0.4	-0.0	9.391901319155674e-18
0.9750000000000001	0.42500000000000004	1.1102230246251531e-16	-1.8869183559394615e-16
0.9750000000000001	0.45	-1.4257258568184414e-17	5.551115123125785e-17
0.9750000000000001	0.47500000000000003	-4.250072516143174e-17	3.8857805861880504e-16
0.9750000000000001	0.5	-2.9360194830907445e-16	-3.330669073875476e-16
0.9750000000000001	0.525	4.770489558936223e-17	-8.881784197001266e-16
0.9750000000000001	0.55	1.1362438767648106e-16	7.771561172376126e-16
0.9750000000000001	0.5750000000000001	-1.3322676295501906e-15	1.5612511283791258e-17
0.9750000000000001	0.6000000000000001	2.4719809532669513e-17	-3.3306690738754706e-16
0.9750000000000001	0.625	-6.02816407901941e-17	-1.3183898417423722e-15
0.9750000000000001	0.65	-3.3306690738754667e-16	8.465450562766815e-16
0.9750000000000001	0.675	-2.6671373443143344e-17	-8.88178419700125e-16
0.9750000000000001	0.7000000000000001	6.938893903907225e-16	-2.2204460492503126e-16
0.9750000000000001	0.7250000000000001	-7.643625316022812e-18	-2.2204460492503116e-16
0.9750000000000001	0.75	5.551115123125788e-17	-3.8337388819087526e-16
0.9750000000000001	0.775	-0.0	-1.127570259384923e-17
0.9750000000000001	0.8	-1.2793585635328938e-17	2.220446049250313e-16
0.9750000000000001	0.8250000000000001	7.546047120499138e-17	6.661338147750957e-16
0.9750000000000001	0.8500000000000001	1.5829351718288383e-17	-8.881784197001225e-16
0.9750000000000001	0.875	4.423544863740852e-17	1.7763568394002493e-15
0.9750000000000001	0.9	-9.107298248878257e-18	1.9984014443252834e-15
0.9750000000000001	0.925	-1.0234868508263157e-16	-1.3322676295501892e-15
0.9750000000000001	0.9500000000000001	1.1102230246251552e-15	1.301042606982605e-16
0.9750000000000001	0.9750000000000001	-1.4710455076283328e-15	4.440892098500624e-16
0.9750000000000001	1.0	5.659535340374337e-17	2.220446049250318e-16
1.0	0.0	1.4853569763051395e-17	-1.1102230246251533e-16
1.0	0.025	3.419696192821983e-18	-0.0
1.0	0.05	1.1519648082658482e-19	5.5511151231257765e-17
1.0	0.07500000000000001	6.836572323878897e-17	1.7173762412170356e-16
1.0	0.1	-0.0	5.102431183053343e-17
1.0	0.125	-0.0	-2.7155537475793987e-16
1.0	0.15000000000000002	-0.0	1.3707703592005766e-16
1.0	0.17500000000000002	-6.938893903907227e-18	-1.5777174488737478e-16
1.0	0.2	5.5511151231257704e-17	-2.1908337774142998e-16
1.0	0.225	2.7755575615628907e-17	1.0321604682061989e-16
1.0	0.25	-1.6653345369377365e-16	1.6478687175653502e-16
1.0	0.275	1.0678713772624394e-16	3.3306690738754593e-16
1.0	0.30000000000000004	-2.495020249432266e-17	-5.5511151231257815e-17
1.0	0.325	-4.683753385137379e-17	4.6220893865772766e-17
1.0	0.35000000000000003	-3.469446951953625e-17	-6.471331717022861e-17
1.0	0.375	-1.1102230246251563e-16	3.4347524824340756e-16
1.0	0.4	-2.812827011242072e-17	-5.551115123125784e-17
1.0	0.42500000000000004	-2.3838895267525e-17	-5.551115123125786e-17
1.0	0.45	6.036973221670853e-17	-1.6653345369377383e-16
1.0	0.47500000000000003	4.441163149043748e-17	4.440892098500636e-16
1.0	0.5	-8.543513119185779e-17	1.0200174038743616e-15
1.0	0.525	-1.2143064331837647e-17	-3.3306690738754676e-16
1.0	0.55	-3.9031278209478153e-17	-6.661338147750945e-16
1.0	0.5750000000000001	-3.0357660829594124e-17	-0.0
1.0	0.6000000000000001	5.68121938382405e-17	-1.2212453270876724e-15
1.0	0.625	-1.517883041479707e-17	2.220446049250312e-16
1.0	0.65	-8.049116928532369e-16	4.4408920985006193e-16
1.0	0.675	-3.317658647805644e-17	-2.22044604925031e-16
1.0	0.7000000000000001	2.2204460492503106e-16	-7.296680620827472e-17
1.0	0.7250000000000001	-3.330669073875472e-16	4.996003610813209e-16
1.0	0.75	-6.383240290508386e-18	-1.1102230246251565e-16
1.0	0.775	4.4408920985006193e-16	-1.0061396160665471e-15
1.0	0.8	1.745565497701665e-17	-5.273559366969485e-16
1.0	0.8250000000000001	9.259086553026192e-17	8.881784197001246e-16
1.0	0.8500000000000001	6.938893903907233e-18	-2.4286128663675262e-17
1.0	0.875	4.3801767768414453e-17	-7.494005416219841e-16
1.0	0.9	8.760353553682876e-17	-1.2212453270876734e-15
1.0	0.925	-4.770489558936227e-17	-4.440892098500639e-16
1.0	0.9500000000000001	7.806255641895643e-18	-1.9428902930940222e-16
1.0	0.9750000000000001	8.673617379884028e-18	1.2212453270876746e-15
1.0	1.0	-1.9984014443252818e-15	2.6922908347160046e-15
